[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[0.0, 0.0, -1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [-12186.4541015625, 6.0, 8410.19921875, 0.0]]
[[0.0, 0.0, -1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [-12403.99609375, -4.800000190734863, 8402.9736328125, 0.0]]
[[0.0, 0.0, -1.000000238418579, 0.0], [0.0, 0.9999991059303284, 0.0, 0.0], [1.000000238418579, 0.0, 0.0, 0.0], [5688.587890625, -41.77676010131836, 7065.38037109375, 0.0]]
[[0.731353759765625, 0.0, -0.6819984912872314, 0.0], [0.0, 0.9999987483024597, 0.0, 0.0], [0.6819984912872314, 0.0, 0.731353759765625, 0.0], [5511.39111328125, -45.911590576171875, 7263.27978515625, 0.0]]
[[0.0, 0.0, -1.0000005960464478, 0.0], [0.0, 0.9999985694885254, 0.0, 0.0], [1.0000005960464478, 0.0, 0.0, 0.0], [5972.74853515625, -42.45968246459961, 6609.986328125, 0.0]]
[[0.731353759765625, 0.0, -0.6819984912872314, 0.0], [0.0, 0.9999987483024597, 0.0, 0.0], [0.6819984912872314, 0.0, 0.731353759765625, 0.0], [5634.66943359375, -39.795127868652344, 7215.61376953125, 0.0]]
[[0.0, 0.0, -1.0000005960464478, 0.0], [0.0, 0.9999985694885254, 0.0, 0.0], [1.0000005960464478, 0.0, 0.0, 0.0], [-12651.1337890625, 6.8202714920043945, 9774.4638671875, 0.0]]
[[0.0, 0.0, -1.0000005960464478, 0.0], [0.0, 0.9999985694885254, 0.0, 0.0], [1.0000005960464478, 0.0, 0.0, 0.0], [-12792.42578125, 1.0996936559677124, 6947.8603515625, 0.0]]
[[0.0, 0.0, -1.0000005960464478, 0.0], [0.0, 0.9999985694885254, 0.0, 0.0], [1.0000005960464478, 0.0, 0.0, 0.0], [-12847.212890625, 1.0996936559677124, 7264.173828125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-50874.93359375, -571.525390625, -49726.21875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-50155.91796875, -581.0762329101562, -49814.13671875, 0.0]]
[[-0.7431448698043823, 0.0, 0.6691306233406067, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [-0.6691306233406067, 0.0, -0.7431448698043823, -107374176.0], [-50750.28125, -488.760009765625, -49181.51953125, -107374176.0]]
[[0.0, 0.0, -1.0000022649765015, 0.0], [0.0, 0.9999997019767761, 0.0, 0.0], [1.0000022649765015, 0.0, 0.0, 0.0], [3878.41455078125, -50.39454650878906, 6563.50537109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5319.810546875, -43.86201477050781, 6906.78857421875, 0.0]]
[[0.9563074707984924, 0.0, -0.2923724949359894, 0.0], [0.0, 0.9999992847442627, 0.0, 0.0], [0.2923724055290222, 0.0, 0.9563065767288208, 0.0], [5226.1669921875, -182.5323028564453, 17818.7265625, 0.0]]
[[0.0, 0.0, 1.0000009536743164, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [-1.0000009536743164, 0.0, 0.0, 0.0], [6215.17919921875, -42.891178131103516, 6751.099609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3825.504150390625, -50.394588470458984, 6756.85107421875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3739.516357421875, -50.39455032348633, 6425.9755859375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-12316.2490234375, 1.597967505455017, 7219.8798828125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11006.3369140625, 64.12985229492188, 6875.8037109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11042.3369140625, 73.68299865722656, 6839.8037109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11755.7119140625, -36.06760787963867, 7277.79052734375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11840.3779296875, -26.937274932861328, 7518.61572265625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11777.3681640625, -36.068458557128906, 7336.5185546875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11634.4912109375, -36.06843185424805, 7170.6474609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11669.3681640625, -36.068458557128906, 7444.5185546875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11651.67578125, -36.06843566894531, 7422.87646484375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11862.626953125, -35.29330825805664, 7079.70849609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11633.3681640625, -36.068458557128906, 7480.5185546875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11741.3681640625, -36.068458557128906, 7372.5185546875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11707.841796875, -36.068458557128906, 7410.9921875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11597.3681640625, -36.068458557128906, 7516.5185546875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2040.5521240234375, -0.2362060546875, 308.8375244140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-12092.111328125, -35.29325866699219, 7088.36865234375, 0.0]]
[[0.0, 0.0, -1.0000005960464478, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [1.0000005960464478, 0.0, 0.0, 0.0], [-12759.1591796875, 492.79754638671875, 6851.80615234375, 0.0]]
[[0.0, 0.0, 1.0000017881393433, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [-1.0000017881393433, 0.0, 0.0, 0.0], [-11729.2197265625, 0.8227570652961731, 6901.28271484375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11258.2900390625, 26.234020233154297, 7382.6982421875, 0.0]]
[[0.0, 0.0, 1.0000017881393433, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [-1.0000017881393433, 0.0, 0.0, 0.0], [-11751.5205078125, 0.8227570652961731, 7764.3359375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-12165.41015625, 0.8227570652961731, 7357.56591796875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11367.8720703125, 0.8224688768386841, 7904.73486328125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11984.681640625, 1.597949743270874, 6790.06201171875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11355.564453125, 0.8227317929267883, 6859.916015625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11271.23046875, 0.8227570652961731, 7096.90625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-11701.291015625, 18.09147071838379, 8958.51953125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5387.3232421875, -22.919933319091797, 6087.9501953125, 0.0]]
[[-0.9876905679702759, 0.0, -0.1564348042011261, 0.0], [0.0, 0.9999989867210388, 0.0, 0.0], [0.1564348042011261, 0.0, -0.9876905679702759, 0.0], [-12270.595703125, 1.1281696557998657, 9537.7080078125, 0.0]]
[[0.034899692982435226, 0.0, 0.9993912577629089, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.9993907809257507, 0.0, 0.03489953279495239, 0.0], [-50556.66015625, -590.3867797851562, -50033.73046875, 0.0]]
[[0.034899692982435226, 0.0, 0.9993912577629089, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.9993907809257507, 0.0, 0.03489953279495239, 0.0], [-50140.765625, -581.0752563476562, -49911.1171875, 0.0]]
[[0.034899692982435226, 0.0, 0.9993912577629089, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.9993907809257507, 0.0, 0.03489953279495239, 0.0], [-55732.87890625, -174.03866577148438, -47596.48828125, 0.0]]
[[0.034899692982435226, 0.0, 0.9993912577629089, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.9993907809257507, 0.0, 0.03489953279495239, 0.0], [-55866.796875, -190.09878540039062, -48138.3203125, 0.0]]
[[0.034899692982435226, 0.0, 0.9993912577629089, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.9993907809257507, 0.0, 0.03489953279495239, 0.0], [-50580.88671875, -581.0697021484375, -49402.71875, 0.0]]
[[0.034899692982435226, 0.0, 0.9993912577629089, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.9993907809257507, 0.0, 0.03489953279495239, 0.0], [-50544.88671875, -581.0697021484375, -49366.71875, 0.0]]
[[0.034899692982435226, 0.0, 0.9993912577629089, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.9993907809257507, 0.0, 0.03489953279495239, 0.0], [-55830.796875, -190.09878540039062, -48102.3203125, 0.0]]
[[0.03489929437637329, 0.0, 0.9993908405303955, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [-0.9993908405303955, 0.0, 0.03489929437637329, -107374176.0], [-53810.640625, -110.75999450683594, -47320.796875, -107374176.0]]
[[0.034899692982435226, 0.0, 0.9993912577629089, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.9993907809257507, 0.0, 0.03489953279495239, 0.0], [-55581.41015625, -148.32432556152344, -47566.56640625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2777.10888671875, 263.008544921875, 4406.05224609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4035.73681640625, -41.52597427368164, 7096.2763671875, 0.0]]
[[-0.9961978793144226, 0.0, 0.08715590834617615, 0.0], [0.0, 0.9999986290931702, 0.0, 0.0], [-0.08715590834617615, 0.0, -0.9961978793144226, 0.0], [-12240.0634765625, 1.13888680934906, 9532.65234375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4551.48779296875, -252.7363739013672, 18860.341796875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4499.61865234375, -261.94482421875, 18854.005859375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4317.33642578125, -258.5999755859375, 18851.939453125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4366.68017578125, -263.3052673339844, 18849.591796875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-50529.83984375, -525.8338012695312, -49774.82421875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-54057.234375, -126.85285186767578, -46983.1328125, 0.0]]
[[-0.9702969193458557, 0.0, 0.24192218482494354, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [-0.24192218482494354, 0.0, -0.9702969193458557, 0.0], [-54059.56640625, -126.85362243652344, -46965.2578125, 0.0]]
[[-0.9702969193458557, 0.0, 0.24192218482494354, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [-0.24192218482494354, 0.0, -0.9702969193458557, 0.0], [-54085.609375, -126.85163879394531, -47044.484375, 0.0]]
[[0.9876879453659058, 0.0, 0.15643438696861267, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [-0.15643441677093506, 0.0, 0.9876880049705505, 0.0], [-54023.65625, -126.85165405273438, -46979.83984375, 0.0]]
[[0.9975646138191223, 0.0, -0.06975651532411575, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.06975651532411575, 0.0, 0.9975646138191223, 0.0], [-54113.32421875, -126.85169982910156, -46953.13671875, 0.0]]
[[-0.4848095774650574, 0.0, 0.8746198415756226, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.8746194243431091, 0.0, -0.48480942845344543, 0.0], [-50561.875, -563.1347045898438, -49804.7421875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[0.9510578513145447, 0.0, -0.30901750922203064, 0.0], [0.0, 0.9999992251396179, 0.0, 0.0], [0.3090173304080963, 0.0, 0.9510577321052551, 0.0], [5242.24755859375, -15.368823051452637, 4629.416015625, 0.0]]
[[-0.10452857613563538, 0.0, -0.994524359703064, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [0.9945234060287476, 0.0, -0.10452861338853836, 0.0], [5168.13037109375, -16.55254364013672, 4529.1337890625, 0.0]]
[[0.9510578513145447, 0.0, -0.30901750922203064, 0.0], [0.0, 0.9999992251396179, 0.0, 0.0], [0.3090173304080963, 0.0, 0.9510577321052551, 0.0], [6047.2890625, 145.3531951904297, 5462.03173828125, 0.0]]
[[-0.9925462007522583, 0.0, -0.1218692809343338, 0.0], [0.0, 1.0, 0.0, 0.0], [0.1218692809343338, 0.0, -0.9925462007522583, 0.0], [6537.43408203125, 253.74147033691406, 4534.91162109375, 0.0]]
[[0.42261865735054016, 0.0, 0.9063085913658142, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [-0.9063085317611694, 0.0, 0.4226188659667969, 0.0], [6626.72607421875, 253.73475646972656, 4595.6328125, 0.0]]
[[0.9510578513145447, 0.0, -0.30901750922203064, 0.0], [0.0, 0.9999992251396179, 0.0, 0.0], [0.3090173304080963, 0.0, 0.9510577321052551, 0.0], [5142.2470703125, -15.896492004394531, 4584.74755859375, 0.0]]
[[-0.3090176284313202, 0.0, 0.9510574340820312, 0.0], [0.0, 0.9999993443489075, 0.0, 0.0], [-0.9510576725006104, 0.0, -0.30901724100112915, 0.0], [6335.92041015625, -206.0902862548828, 5984.87939453125, 0.0]]
[[-0.9925462007522583, 0.0, -0.1218692809343338, 0.0], [0.0, 1.0, 0.0, 0.0], [0.1218692809343338, 0.0, -0.9925462007522583, 0.0], [6103.09716796875, -165.54896545410156, 6158.3798828125, 0.0]]
[[0.9510578513145447, 0.0, -0.30901750922203064, 0.0], [0.0, 0.9999992251396179, 0.0, 0.0], [0.3090173304080963, 0.0, 0.9510577321052551, 0.0], [4803.45458984375, 606.30224609375, 5067.9248046875, 0.0]]
[[-0.10452857613563538, 0.0, -0.994524359703064, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [0.9945234060287476, 0.0, -0.10452861338853836, 0.0], [4624.7646484375, 606.3368530273438, 5076.642578125, 0.0]]
[[0.7771463394165039, 0.0, 0.6293206810951233, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [-0.6293206810951233, 0.0, 0.7771463394165039, 0.0], [6852.7578125, 683.0880126953125, 3304.565185546875, 0.0]]
[[0.9335811138153076, 0.0, 0.35836830735206604, 0.0], [0.0, 0.9999994039535522, 0.0, 0.0], [-0.35836830735206604, 0.0, 0.9335811138153076, 0.0], [6621.52587890625, 709.435546875, 3235.507568359375, 0.0]]
[[0.8910065293312073, 0.0, 0.45399051904678345, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.45399051904678345, 0.0, 0.8910065293312073, 0.0], [6705.47607421875, 692.52001953125, 3271.635986328125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-12861.748046875, 54.86943054199219, 9207.8359375, 0.0]]
[[0.7547097206115723, 0.0, 0.6560593843460083, 0.0], [0.0, 1.0000004768371582, 0.0, 0.0], [-0.6560593843460083, 0.0, 0.7547100186347961, 0.0], [4726.068359375, 601.0437622070312, 5093.84716796875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4933.12646484375, 448.1493225097656, 4864.59033203125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4490.03076171875, 446.2521667480469, 4866.001953125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-54270.37890625, -126.85144805908203, -46849.83203125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4049.160888671875, -51.11253356933594, 6328.3662109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [13556.5517578125, -599.026123046875, -11431.0244140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5282.3017578125, -16.911602020263672, 4467.15185546875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [6117.30078125, 145.35177612304688, 5258.97998046875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4606.10205078125, -29.64457130432129, 6063.58349609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [823.9111328125, -4.040788650512695, 932.786376953125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [13592.5517578125, -599.026123046875, -11395.0244140625, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [84000.0, -599.0399780273438, -11467.080078125, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3637.3271484375, -50.394493103027344, 6473.0849609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4109.89013671875, -42.60080337524414, 6769.32080078125, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [4480.7998046875, -43.68000030517578, 6820.43994140625, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [13628.5517578125, -599.026123046875, -11359.0244140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-2886.552978515625, -464.44244384765625, -1063.461669921875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4764.9384765625, -244.5101776123047, 5922.5263671875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-287.15386962890625, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-54261.8828125, -126.8516616821289, -46733.24609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2889.254150390625, -42.61217498779297, 8569.267578125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4954.462890625, -46.53608703613281, 7262.09619140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2813.94970703125, -42.612457275390625, 8572.2060546875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4665.0, 593.760009765625, 5089.31982421875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [6284.14892578125, -44.92592239379883, 6927.30029296875, 0.0]]
[[0.06975656747817993, 0.0, 0.9975640177726746, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.9975640177726746, 0.0, 0.06975656747817993, 0.0], [-12721.919921875, 12.050893783569336, 9392.7138671875, 0.0]]
[[-0.997565746307373, 0.0, 0.06975658982992172, 0.0], [0.0, 0.9999979138374329, 0.0, 0.0], [-0.06975658982992172, 0.0, -0.997565746307373, 0.0], [-12509.4423828125, 11.026115417480469, 6933.91357421875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4635.6943359375, -244.51016235351562, 5913.03466796875, 0.0]]
[[-0.017452407628297806, 0.0, 0.9998477697372437, 0.0], [0.0, 0.999999463558197, 0.0, 0.0], [-0.9998474717140198, 0.0, -0.017452402040362358, 0.0], [-12913.2275390625, 5.118337631225586, 8507.15625, 0.0]]
[[0.9063076972961426, 0.0, 0.42261844873428345, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [-0.42261844873428345, 0.0, 0.9063076972961426, -107374176.0], [5569.68017578125, 54.959999084472656, 6552.4794921875, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-12243.001953125, 1.1325472593307495, 9462.1083984375, 0.0]]
[[0.0, 0.0, -1.000001311302185, 0.0], [0.0, 0.999999463558197, 0.0, 0.0], [1.000001311302185, 0.0, 0.0, 0.0], [-12566.6630859375, 207.97756958007812, 6780.4970703125, 0.0]]
[[0.9063079953193665, 0.0, -0.42261815071105957, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [0.42261815071105957, 0.0, 0.9063079953193665, 0.0], [-12991.8046875, 5.801469802856445, 8735.412109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-15.479999542236328, 2.2970712184906006, -12013.19921875, 0.0]]
[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [-49.91999816894531, 0.840637743473053, -12014.4521484375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-14.022924423217773, 0.8945034146308899, -11976.240234375, 0.0]]
[[-1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [-13.440000534057617, 0.7392547130584717, -12051.240234375, 0.0]]
[[0.0, 0.0, -1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [20.880001068115234, 0.5594289302825928, -12014.400390625, 0.0]]
[[0.9612634181976318, 0.0, 0.27563780546188354, 0.0], [0.0, 0.999999463558197, 0.0, 0.0], [-0.27563780546188354, 0.0, 0.9612634181976318, 0.0], [191.65614318847656, -413.001220703125, -12150.423828125, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [-35.040000915527344, 22.440000534057617, -11611.919921875, -107374176.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [-71.04000091552734, 22.440000534057617, -11647.919921875, -107374176.0]]
[[0.9998477101325989, 0.0, 0.017452608793973923, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.017452608793973923, 0.0, 0.9998477101325989, 0.0], [-15.719999313354492, 0.11032187193632126, -12077.2802734375, 0.0]]
[[0.0, 0.0, -1.0000005960464478, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [1.0000005960464478, 0.0, 0.0, 0.0], [-12539.232421875, 208.3361358642578, 6670.19482421875, 0.0]]
[[0.0, 0.0, -1.0000005960464478, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [1.0000005960464478, 0.0, 0.0, 0.0], [-12912.8681640625, 8.741403579711914, 7138.7919921875, 0.0]]
[[0.0, 0.0, -1.0000005960464478, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [1.0000005960464478, 0.0, 0.0, 0.0], [-11210.923828125, 1.1571210622787476, 9338.380859375, 0.0]]
[[0.0, 0.0, -1.0000005960464478, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [1.0000005960464478, 0.0, 0.0, 0.0], [-11223.1806640625, 1.1571210622787476, 9634.9130859375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-55029.6328125, -126.85179138183594, -46266.55078125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-55022.3359375, -126.85163879394531, -45965.9921875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-54146.78515625, -126.85165405273438, -47734.671875, 0.0]]
